8014 atp6 2 372518.880684 0.068642 0.931358
8015 atp6 2 372518.880684 0.070111 0.929889
8016 atp6 2 372797.354189 0.071622 0.928378
8017 atp6 2 372797.354189 0.073090 0.926910
8018 atp6 2 372797.354189 0.074558 0.925442
8019 atp6 2 372889.374451 0.076042 0.923958
8020 atp6 2 372889.374451 0.077510 0.922490
8021 atp6 2 372889.374451 0.078979 0.921021
8022 atp6 2 373146.227997 0.080482 0.919518
8023 atp6 2 373146.227997 0.081950 0.918050
8024 atp6 2 373146.227997 0.083418 0.916582
8025 atp6 2 373873.274988 0.084958 0.915042
8026 atp6 2 373873.274988 0.086426 0.913574
8027 atp6 2 373873.274988 0.087894 0.912106
8028 atp6 2 374506.068614 0.089446 0.910554
8029 atp6 2 374506.068614 0.090914 0.909086
8030 atp6 2 374506.068614 0.092382 0.907618
8031 atp6 2 374712.037271 0.093883 0.906117
8032 atp6 2 374712.037271 0.095351 0.904649
8033 atp6 2 374712.037271 0.096819 0.903181
8034 atp6 2 379170.004667 0.098983 0.901017
8035 atp6 2 379170.004667 0.100449 0.899551
8036 atp6 2 379170.004667 0.101916 0.898084
8037 atp6 2 379438.196614 0.103398 0.896602
8038 atp6 2 379438.196614 0.104865 0.895135
8039 atp6 2 379438.196614 0.106332 0.893668
8040 atp6 2 379487.685148 0.107802 0.892198
8041 atp6 2 379487.685148 0.109269 0.890731
8042 atp6 2 379487.685148 0.110735 0.889265
8043 atp6 2 379621.540370 0.112179 0.887821
8044 atp6 2 379621.540370 0.113646 0.886354
8045 atp6 2 379621.540370 0.115113 0.884887
8046 atp6 2 380509.813736 0.116686 0.883314
8047 atp6 2 380509.813736 0.118152 0.881848
8048 atp6 2 380509.813736 0.119619 0.880381
8049 atp6 2 380636.017735 0.121082 0.878918
8050 atp6 2 380636.017735 0.122548 0.877452
8051 atp6 2 380636.017735 0.124015 0.875985
8052 atp6 2 383686.061160 0.125526 0.874474
8053 atp6 2 383686.061160 0.126993 0.873007
8054 atp6 2 383686.061160 0.128459 0.871541
8055 atp6 2 384105.523320 0.129924 0.870076
8056 atp6 2 384105.523320 0.131391 0.868609
8057 atp6 2 384105.523320 0.132857 0.867143
8058 atp6 2 384176.774764 0.134337 0.865663
8059 atp6 2 384176.774764 0.135803 0.864197
8060 atp6 2 384176.774764 0.137270 0.862730
8061 atp6 2 385237.555576 0.138727 0.861273
8062 atp6 2 385237.555576 0.140194 0.859806
8063 atp6 2 385237.555576 0.141660 0.858340
8064 atp6 2 385374.877622 0.143138 0.856862
8065 atp6 2 385374.877622 0.144604 0.855396
8066 atp6 2 385374.877622 0.146071 0.853929
8067 atp6 2 385605.398104 0.147570 0.852430
8068 atp6 2 385605.398104 0.149037 0.850963
8069 atp6 2 385605.398104 0.150503 0.849497
8070 atp6 2 386411.241199 0.152107 0.847893
8071 atp6 2 386411.241199 0.153574 0.846426
8072 atp6 2 386411.241199 0.155040 0.844960
8073 atp6 2 388000.413256 0.156552 0.843448
8074 atp6 2 388000.413256 0.158018 0.841982
8075 atp6 2 388000.413256 0.159484 0.840516
8076 atp6 2 388279.907516 0.160916 0.839084
8077 atp6 2 388279.907516 0.162382 0.837618
8078 atp6 2 388279.907516 0.163848 0.836152
8079 atp6 2 388439.303743 0.165341 0.834659
8080 atp6 2 388439.303743 0.166807 0.833193
8081 atp6 2 388439.303743 0.168273 0.831727
8082 atp6 2 388770.857273 0.169745 0.830255
8083 atp6 2 388770.857273 0.171211 0.828789
8084 atp6 2 388770.857273 0.172677 0.827323
8085 atp6 2 389259.591875 0.174142 0.825858
8086 atp6 2 389259.591875 0.175608 0.824392
8087 atp6 2 389259.591875 0.177074 0.822926
8088 atp6 2 389368.587985 0.178553 0.821447
8089 atp6 2 389368.587985 0.180019 0.819981
8090 atp6 2 389368.587985 0.181485 0.818515
8091 atp6 2 389793.492886 0.182883 0.817117
8092 atp6 2 389793.492886 0.184349 0.815651
8093 atp6 2 389793.492886 0.185815 0.814185
8094 atp6 2 389952.187843 0.187243 0.812757
8095 atp6 2 389952.187843 0.188709 0.811291
8096 atp6 2 389952.187843 0.190176 0.809824
8097 atp6 2 390069.672918 0.191570 0.808430
8098 atp6 2 390069.672918 0.193036 0.806964
8099 atp6 2 390069.672918 0.194503 0.805497
8100 atp6 2 390069.672918 0.195969 0.804031
8101 atp6 2 390069.672918 0.197435 0.802565
8102 atp6 2 390069.672918 0.198901 0.801099
8103 atp6 2 390719.155880 0.200315 0.799685
8104 atp6 2 390719.155880 0.201781 0.798219
8105 atp6 2 390719.155880 0.203248 0.796752
8106 atp6 2 391457.002742 0.204680 0.795320
8107 atp6 2 391457.002742 0.206146 0.793854
8108 atp6 2 391457.002742 0.207612 0.792388
8109 atp6 2 391752.051568 0.208976 0.791024
8110 atp6 2 391752.051568 0.210442 0.789558
8111 atp6 2 391752.051568 0.211908 0.788092
8112 atp6 2 392743.249161 0.213405 0.786595
8113 atp6 2 392743.249161 0.214871 0.785129
8114 atp6 2 392743.249161 0.216338 0.783662
8115 atp6 2 392992.567120 0.217825 0.782175
8116 atp6 2 392992.567120 0.219291 0.780709
8117 atp6 2 392992.567120 0.220758 0.779242
8118 atp6 2 393479.147036 0.222218 0.777782
8119 atp6 2 393479.147036 0.223684 0.776316
8120 atp6 2 393479.147036 0.225150 0.774850
8121 atp6 2 393634.478257 0.226546 0.773454
8122 atp6 2 393634.478257 0.228012 0.771988
8123 atp6 2 393634.478257 0.229479 0.770521
8124 atp6 2 393764.015978 0.230974 0.769026
8125 atp6 2 393764.015978 0.232440 0.767560
8126 atp6 2 393764.015978 0.233907 0.766093
8127 atp6 2 395028.118488 0.235457 0.764543
8128 atp6 2 395028.118488 0.236923 0.763077
8129 atp6 2 395028.118488 0.238389 0.761611
8130 atp6 2 396436.645061 0.239712 0.760288
8131 atp6 2 396436.645061 0.241179 0.758821
8132 atp6 2 396436.645061 0.242645 0.757355
8133 atp6 2 396526.199351 0.244100 0.755900
8134 atp6 2 396526.199351 0.245566 0.754434
8135 atp6 2 396526.199351 0.247032 0.752968
8136 atp6 2 396698.475415 0.248424 0.751576
8137 atp6 2 396698.475415 0.249891 0.750109
8138 atp6 2 396698.475415 0.251357 0.748643
8139 atp6 2 396728.022096 0.252819 0.747181
8140 atp6 2 396728.022096 0.254285 0.745715
8141 atp6 2 396728.022096 0.255751 0.744249
8142 atp6 2 397016.282213 0.257195 0.742805
8143 atp6 2 397016.282213 0.258661 0.741339
8144 atp6 2 397016.282213 0.260128 0.739872
8145 atp6 2 397252.762836 0.261593 0.738407
8146 atp6 2 397252.762836 0.263060 0.736940
8147 atp6 2 397252.762836 0.264526 0.735474
8148 atp6 2 397610.294525 0.266012 0.733988
8149 atp6 2 397610.294525 0.267478 0.732522
8150 atp6 2 397610.294525 0.268945 0.731055
8151 atp6 2 399214.264674 0.270388 0.729612
8152 atp6 2 399214.264674 0.271855 0.728145
8153 atp6 2 399214.264674 0.273321 0.726679
8154 atp6 2 400339.184456 0.274873 0.725127
8155 atp6 2 400339.184456 0.276339 0.723661
8156 atp6 2 400339.184456 0.277806 0.722194
8157 atp6 2 400869.743224 0.279275 0.720725
8158 atp6 2 400869.743224 0.280741 0.719259
8159 atp6 2 400869.743224 0.282208 0.717792
8160 atp6 2 401102.348724 0.283666 0.716334
8161 atp6 2 401102.348724 0.285132 0.714868
8162 atp6 2 401102.348724 0.286599 0.713401
8163 atp6 2 401153.777968 0.288062 0.711938
8164 atp6 2 401153.777968 0.289528 0.710472
8165 atp6 2 401153.777968 0.290994 0.709006
8166 atp6 2 401241.629615 0.292460 0.707540
8167 atp6 2 401241.629615 0.293926 0.706074
8168 atp6 2 401241.629615 0.295392 0.704608
8169 atp6 2 401511.986473 0.296866 0.703134
8170 atp6 2 401511.986473 0.298332 0.701668
8171 atp6 2 401511.986473 0.299798 0.700202
8172 atp6 2 403950.437678 0.301276 0.698724
8173 atp6 2 403950.437678 0.302742 0.697258
8174 atp6 2 403950.437678 0.304209 0.695791
8175 atp6 2 405048.680212 0.305566 0.694434
8176 atp6 2 405048.680212 0.307032 0.692968
8177 atp6 2 405048.680212 0.308498 0.691502
8178 atp6 2 405875.548976 0.309958 0.690042
8179 atp6 2 405875.548976 0.311424 0.688576
8180 atp6 2 405875.548976 0.312890 0.687110
8181 atp6 2 407671.945822 0.314542 0.685458
8182 atp6 2 407671.945822 0.316008 0.683992
8183 atp6 2 407671.945822 0.317473 0.682527
8184 atp6 2 408125.656743 0.318907 0.681093
8185 atp6 2 408125.656743 0.320373 0.679627
8186 atp6 2 408125.656743 0.321839 0.678161
8187 atp6 2 408935.650361 0.323225 0.676775
8188 atp6 2 408935.650361 0.324691 0.675309
8189 atp6 2 408935.650361 0.326157 0.673843
8190 atp6 2 409993.798361 0.327565 0.672435
8191 atp6 2 409993.798361 0.329031 0.670969
8192 atp6 2 409993.798361 0.330497 0.669503
8193 atp6 2 410018.904045 0.331964 0.668036
8194 atp6 2 410018.904045 0.333430 0.666570
8195 atp6 2 410018.904045 0.334896 0.665104
8196 atp6 2 410066.560471 0.336361 0.663639
8197 atp6 2 410066.560471 0.337827 0.662173
8198 atp6 2 410066.560471 0.339293 0.660707
8199 atp6 2 410114.250921 0.340756 0.659244
8200 atp6 2 410114.250921 0.342222 0.657778
8201 atp6 2 410114.250921 0.343688 0.656312
8202 atp6 2 410168.987539 0.345152 0.654848
8203 atp6 2 410168.987539 0.346618 0.653382
8204 atp6 2 410168.987539 0.348084 0.651916
8205 atp6 2 410193.315441 0.349550 0.650450
8206 atp6 2 410193.315441 0.351016 0.648984
8207 atp6 2 410193.315441 0.352482 0.647518
8208 atp6 2 410718.839622 0.353874 0.646126
8209 atp6 2 410718.839622 0.355340 0.644660
8210 atp6 2 410718.839622 0.356806 0.643194
8211 atp6 2 411949.000561 0.358308 0.641692
8212 atp6 2 411949.000561 0.359774 0.640226
8213 atp6 2 411949.000561 0.361240 0.638760
8214 atp6 2 413929.503836 0.362476 0.637524
8215 atp6 2 413929.503836 0.363942 0.636058
8216 atp6 2 413929.503836 0.365409 0.634591
8217 atp6 2 413935.163392 0.366870 0.633130
8218 atp6 2 413935.163392 0.368336 0.631664
8219 atp6 2 413935.163392 0.369802 0.630198
8220 atp6 2 414161.845012 0.371276 0.628724
8221 atp6 2 414161.845012 0.372743 0.627257
8222 atp6 2 414161.845012 0.374209 0.625791
8223 atp6 2 416701.977392 0.375321 0.624679
8224 atp6 2 416701.977392 0.376789 0.623211
8225 atp6 2 416701.977392 0.378256 0.621744
8226 atp6 2 416701.977392 0.379724 0.620276
8227 atp6 2 416701.977392 0.381191 0.618809
8228 atp6 2 416701.977392 0.382658 0.617342
8229 atp6 2 416956.968595 0.384029 0.615971
8230 atp6 2 416956.968595 0.385497 0.614503
8231 atp6 2 416956.968595 0.386964 0.613036
8232 atp6 2 417195.393746 0.388424 0.611576
8233 atp6 2 417195.393746 0.389892 0.610108
8234 atp6 2 417195.393746 0.391359 0.608641
8235 atp6 2 417269.860017 0.392818 0.607182
8236 atp6 2 417269.860017 0.394286 0.605714
8237 atp6 2 417269.860017 0.395753 0.604247
8238 atp6 2 417269.860017 0.397221 0.602779
8239 atp6 2 417269.860017 0.398688 0.601312
8240 atp6 2 417269.860017 0.400156 0.599844
8241 atp6 2 417269.860017 0.401623 0.598377
8242 atp6 2 417269.860017 0.403091 0.596909
8243 atp6 2 417269.860017 0.404559 0.595441
8244 atp6 2 417269.860017 0.406026 0.593974
8245 atp6 2 417269.860017 0.407494 0.592506
8246 atp6 2 417269.860017 0.408961 0.591039
8247 atp6 2 417269.860017 0.410429 0.589571
8248 atp6 2 417269.860017 0.411897 0.588103
8249 atp6 2 417269.860017 0.413364 0.586636
8250 atp6 2 417269.860017 0.414832 0.585168
8251 atp6 2 417269.860017 0.416299 0.583701
8252 atp6 2 417269.860017 0.417767 0.582233
8253 atp6 2 417290.470851 0.419228 0.580772
8254 atp6 2 417290.470851 0.420696 0.579304
8255 atp6 2 417290.470851 0.422164 0.577836
8256 atp6 2 417290.470851 0.423631 0.576369
8257 atp6 2 417290.470851 0.425099 0.574901
8258 atp6 2 417290.470851 0.426566 0.573434
8259 atp6 2 417290.470851 0.428034 0.571966
8260 atp6 2 417290.470851 0.429502 0.570498
8261 atp6 2 417290.470851 0.430969 0.569031
8262 atp6 2 417290.470851 0.432437 0.567563
8263 atp6 2 417290.470851 0.433904 0.566096
8264 atp6 2 417290.470851 0.435372 0.564628
8265 atp6 2 417300.571578 0.436823 0.563177
8266 atp6 2 417300.571578 0.438291 0.561709
8267 atp6 2 417300.571578 0.439758 0.560242
8268 atp6 2 417300.571578 0.441226 0.558774
8269 atp6 2 417300.571578 0.442693 0.557307
8270 atp6 2 417300.571578 0.444161 0.555839
8271 atp6 2 417305.143443 0.445617 0.554383
8272 atp6 2 417305.143443 0.447084 0.552916
8273 atp6 2 417305.143443 0.448552 0.551448
8274 atp6 2 417305.143443 0.450020 0.549980
8275 atp6 2 417305.143443 0.451487 0.548513
8276 atp6 2 417305.143443 0.452955 0.547045
8277 atp6 2 417307.842413 0.454406 0.545594
8278 atp6 2 417307.842413 0.455874 0.544126
8279 atp6 2 417307.842413 0.457342 0.542658
8280 atp6 2 417307.842413 0.458810 0.541190
8281 atp6 2 417307.842413 0.460277 0.539723
8282 atp6 2 417307.842413 0.461745 0.538255
8283 atp6 2 417307.842413 0.463213 0.536787
8284 atp6 2 417307.842413 0.464681 0.535319
8285 atp6 2 417307.842413 0.466148 0.533852
8286 atp6 2 417312.165720 0.467601 0.532399
8287 atp6 2 417312.165720 0.469069 0.530931
8288 atp6 2 417312.165720 0.470536 0.529464
8289 atp6 2 417332.698536 0.471976 0.528024
8290 atp6 2 417332.698536 0.473444 0.526556
8291 atp6 2 417332.698536 0.474912 0.525088
8292 atp6 2 417332.698536 0.476380 0.523620
8293 atp6 2 417332.698536 0.477847 0.522153
8294 atp6 2 417332.698536 0.479315 0.520685
8295 atp6 2 417332.698536 0.480783 0.519217
8296 atp6 2 417332.698536 0.482251 0.517749
8297 atp6 2 417332.698536 0.483719 0.516281
8298 atp6 2 417336.637838 0.485179 0.514821
8299 atp6 2 417336.637838 0.486646 0.513354
8300 atp6 2 417336.637838 0.488114 0.511886
8301 atp6 2 417336.637838 0.489582 0.510418
8302 atp6 2 417336.637838 0.491050 0.508950
8303 atp6 2 417336.637838 0.492518 0.507482
8304 atp6 2 417350.621624 0.493932 0.506068
8305 atp6 2 417350.621624 0.495400 0.504600
8306 atp6 2 417350.621624 0.496868 0.503132
8307 atp6 2 417350.621624 0.498336 0.501664
8308 atp6 2 417350.621624 0.499804 0.500196
8309 atp6 2 417350.621624 0.501272 0.498728
8310 atp6 2 417367.391175 0.502739 0.497261
8311 atp6 2 417367.391175 0.504207 0.495793
8312 atp6 2 417367.391175 0.505675 0.494325
8313 atp6 2 417367.391175 0.507143 0.492857
8314 atp6 2 417367.391175 0.508611 0.491389
8315 atp6 2 417367.391175 0.510079 0.489921
8316 atp6 2 417370.993235 0.511534 0.488466
8317 atp6 2 417370.993235 0.513003 0.486997
8318 atp6 2 417370.993235 0.514471 0.485529
8319 atp6 2 417377.406648 0.515911 0.484089
8320 atp6 2 417377.406648 0.517380 0.482620
8321 atp6 2 417377.406648 0.518848 0.481152
8322 atp6 2 417377.406648 0.520316 0.479684
8323 atp6 2 417377.406648 0.521784 0.478216
8324 atp6 2 417377.406648 0.523252 0.476748
8325 atp6 2 417396.046779 0.524648 0.475352
8326 atp6 2 417396.046779 0.526116 0.473884
8327 atp6 2 417396.046779 0.527585 0.472415
8328 atp6 2 417396.046779 0.529053 0.470947
8329 atp6 2 417396.046779 0.530522 0.469478
8330 atp6 2 417396.046779 0.531990 0.468010
8331 atp6 2 417427.426281 0.533426 0.466574
8332 atp6 2 417427.426281 0.534895 0.465105
8333 atp6 2 417427.426281 0.536363 0.463637
8334 atp6 2 417430.868773 0.537821 0.462179
8335 atp6 2 417430.868773 0.539289 0.460711
8336 atp6 2 417430.868773 0.540758 0.459242
8337 atp6 2 417430.868773 0.542227 0.457773
8338 atp6 2 417430.868773 0.543695 0.456305
8339 atp6 2 417430.868773 0.545164 0.454836
8340 atp6 2 417533.601952 0.546394 0.453606
8341 atp6 2 417533.601952 0.547863 0.452137
8342 atp6 2 417533.601952 0.549333 0.450667
8343 atp6 2 417542.648881 0.550770 0.449230
8344 atp6 2 417542.648881 0.552239 0.447761
8345 atp6 2 417542.648881 0.553709 0.446291
8346 atp6 2 417564.308853 0.555181 0.444819
8347 atp6 2 417564.308853 0.556651 0.443349
8348 atp6 2 417564.308853 0.558120 0.441880
8349 atp6 2 417585.088056 0.559528 0.440472
8350 atp6 2 417585.088056 0.560998 0.439002
8351 atp6 2 417585.088056 0.562468 0.437532
8352 atp6 2 417590.666452 0.563918 0.436082
8353 atp6 2 417590.666452 0.565388 0.434612
8354 atp6 2 417590.666452 0.566858 0.433142
8355 atp6 2 417603.384510 0.568323 0.431677
8356 atp6 2 417603.384510 0.569793 0.430207
8357 atp6 2 417603.384510 0.571262 0.428738
8358 atp6 2 417603.384510 0.572732 0.427268
8359 atp6 2 417603.384510 0.574202 0.425798
8360 atp6 2 417603.384510 0.575672 0.424328
8361 atp6 2 417603.384510 0.577142 0.422858
8362 atp6 2 417603.384510 0.578612 0.421388
8363 atp6 2 417603.384510 0.580082 0.419918
8364 atp6 2 417603.384510 0.581552 0.418448
8365 atp6 2 417603.384510 0.583022 0.416978
8366 atp6 2 417603.384510 0.584491 0.415509
8367 atp6 2 417603.384510 0.585961 0.414039
8368 atp6 2 417603.384510 0.587431 0.412569
8369 atp6 2 417603.384510 0.588901 0.411099
8370 atp6 2 417603.384510 0.590371 0.409629
8371 atp6 2 417603.384510 0.591841 0.408159
8372 atp6 2 417603.384510 0.593311 0.406689
8373 atp6 2 417603.384510 0.594781 0.405219
8374 atp6 2 417603.384510 0.596250 0.403750
8375 atp6 2 417603.384510 0.597720 0.402280
8376 atp6 2 417603.384510 0.599190 0.400810
8377 atp6 2 417603.384510 0.600660 0.399340
8378 atp6 2 417603.384510 0.602130 0.397870
8379 atp6 2 417603.384510 0.603600 0.396400
8380 atp6 2 417603.384510 0.605070 0.394930
8381 atp6 2 417603.384510 0.606540 0.393460
8382 atp6 2 417603.384510 0.608009 0.391991
8383 atp6 2 417603.384510 0.609479 0.390521
8384 atp6 2 417603.384510 0.610949 0.389051
8385 atp6 2 417603.384510 0.612419 0.387581
8386 atp6 2 417603.384510 0.613889 0.386111
8387 atp6 2 417603.384510 0.615359 0.384641
8388 atp6 2 417603.384510 0.616829 0.383171
8389 atp6 2 417603.384510 0.618299 0.381701
8390 atp6 2 417603.384510 0.619769 0.380231
8391 atp6 2 417603.384510 0.621238 0.378762
8392 atp6 2 417603.384510 0.622708 0.377292
8393 atp6 2 417603.384510 0.624178 0.375822
8394 atp6 2 417615.041590 0.625645 0.374355
8395 atp6 2 417615.041590 0.627115 0.372885
8396 atp6 2 417615.041590 0.628585 0.371415
8397 atp6 2 417627.325024 0.630052 0.369948
8398 atp6 2 417627.325024 0.631522 0.368478
8399 atp6 2 417627.325024 0.632992 0.367008
8400 atp6 2 417630.623456 0.634456 0.365544
8401 atp6 2 417630.623456 0.635926 0.364074
8402 atp6 2 417630.623456 0.637396 0.362604
8403 atp6 2 417630.623456 0.638866 0.361134
8404 atp6 2 417630.623456 0.640336 0.359664
8405 atp6 2 417630.623456 0.641806 0.358194
8406 atp6 2 417623.672674 0.643276 0.356724
8407 atp6 2 417623.672674 0.644746 0.355254
8408 atp6 2 417623.672674 0.646215 0.353785
8409 atp6 2 417623.672674 0.647685 0.352315
8410 atp6 2 417623.672674 0.649155 0.350845
8411 atp6 2 417623.672674 0.650625 0.349375
8412 atp6 2 417623.672674 0.652095 0.347905
8413 atp6 2 417623.672674 0.653565 0.346435
8414 atp6 2 417623.672674 0.655035 0.344965
8415 atp6 2 417623.672674 0.656505 0.343495
8416 atp6 2 417623.672674 0.657975 0.342025
8417 atp6 2 417623.672674 0.659445 0.340555
8418 atp6 2 417609.930353 0.660877 0.339123
8419 atp6 2 417609.930353 0.662347 0.337653
8420 atp6 2 417609.930353 0.663817 0.336183
8421 atp6 2 417609.930353 0.665287 0.334713
8422 atp6 2 417609.930353 0.666757 0.333243
8423 atp6 2 417609.930353 0.668227 0.331773
8424 atp6 2 417609.930353 0.669697 0.330303
8425 atp6 2 417609.930353 0.671166 0.328834
8426 atp6 2 417609.930353 0.672636 0.327364
8427 atp6 2 417609.930353 0.674106 0.325894
8428 atp6 2 417609.930353 0.675576 0.324424
8429 atp6 2 417609.930353 0.677046 0.322954
8430 atp6 2 417594.335187 0.678515 0.321485
8431 atp6 2 417594.335187 0.679985 0.320015
8432 atp6 2 417594.335187 0.681454 0.318546
8433 atp6 2 417594.335187 0.682924 0.317076
8434 atp6 2 417594.335187 0.684394 0.315606
8435 atp6 2 417594.335187 0.685864 0.314136
8436 atp6 2 417594.335187 0.687334 0.312666
8437 atp6 2 417594.335187 0.688804 0.311196
8438 atp6 2 417594.335187 0.690274 0.309726
8439 atp6 2 417594.335187 0.691744 0.308256
8440 atp6 2 417594.335187 0.693213 0.306787
8441 atp6 2 417594.335187 0.694683 0.305317
8442 atp6 2 417594.335187 0.696153 0.303847
8443 atp6 2 417594.335187 0.697623 0.302377
8444 atp6 2 417594.335187 0.699093 0.300907
8445 atp6 2 417594.335187 0.700563 0.299437
8446 atp6 2 417594.335187 0.702033 0.297967
8447 atp6 2 417594.335187 0.703503 0.296497
8448 atp6 2 417594.335187 0.704972 0.295028
8449 atp6 2 417594.335187 0.706442 0.293558
8450 atp6 2 417594.335187 0.707912 0.292088
8451 atp6 2 417594.335187 0.709382 0.290618
8452 atp6 2 417594.335187 0.710852 0.289148
8453 atp6 2 417594.335187 0.712322 0.287678
8454 atp6 2 417594.335187 0.713792 0.286208
8455 atp6 2 417594.335187 0.715262 0.284738
8456 atp6 2 417594.335187 0.716731 0.283269
8457 atp6 2 417572.788505 0.718200 0.281800
8458 atp6 2 417572.788505 0.719670 0.280330
8459 atp6 2 417572.788505 0.721140 0.278860
8460 atp6 2 417572.788505 0.722609 0.277391
8461 atp6 2 417572.788505 0.724079 0.275921
8462 atp6 2 417572.788505 0.725549 0.274451
8463 atp6 2 417572.788505 0.727019 0.272981
8464 atp6 2 417572.788505 0.728489 0.271511
8465 atp6 2 417572.788505 0.729959 0.270041
8466 atp6 2 417572.788505 0.731429 0.268571
8467 atp6 2 417572.788505 0.732898 0.267102
8468 atp6 2 417572.788505 0.734368 0.265632
8469 atp6 2 417561.567524 0.735855 0.264145
8470 atp6 2 417561.567524 0.737325 0.262675
8471 atp6 2 417561.567524 0.738794 0.261206
8472 atp6 2 417553.459619 0.740263 0.259737
8473 atp6 2 417553.459619 0.741733 0.258267
8474 atp6 2 417553.459619 0.743203 0.256797
8475 atp6 2 417553.459619 0.744672 0.255328
8476 atp6 2 417553.459619 0.746142 0.253858
8477 atp6 2 417553.459619 0.747612 0.252388
8478 atp6 2 417553.459619 0.749081 0.250919
8479 atp6 2 417553.459619 0.750551 0.249449
8480 atp6 2 417553.459619 0.752020 0.247980
8481 atp6 2 417540.985958 0.753489 0.246511
8482 atp6 2 417540.985958 0.754959 0.245041
8483 atp6 2 417540.985958 0.756428 0.243572
8484 atp6 2 417540.985958 0.757898 0.242102
8485 atp6 2 417540.985958 0.759367 0.240633
8486 atp6 2 417540.985958 0.760837 0.239163
8487 atp6 2 417540.985958 0.762307 0.237693
8488 atp6 2 417540.985958 0.763776 0.236224
8489 atp6 2 417540.985958 0.765246 0.234754
8490 atp6 2 417535.759744 0.766719 0.233281
8491 atp6 2 417535.759744 0.768188 0.231812
8492 atp6 2 417535.759744 0.769658 0.230342
8493 atp6 2 417430.371337 0.771101 0.228899
8494 atp6 2 417430.371337 0.772571 0.227429
8495 atp6 2 417430.371337 0.774041 0.225959
8496 atp6 2 417367.975676 0.775481 0.224519
8497 atp6 2 417367.975676 0.776951 0.223049
8498 atp6 2 417367.975676 0.778420 0.221580
8499 atp6 2 417348.498120 0.779882 0.220118
8500 atp6 2 417348.498120 0.781352 0.218648
8501 atp6 2 417348.498120 0.782822 0.217178
8502 atp6 2 417348.498120 0.784291 0.215709
8503 atp6 2 417348.498120 0.785761 0.214239
8504 atp6 2 417348.498120 0.787230 0.212770
8505 atp6 2 417348.498120 0.788700 0.211300
8506 atp6 2 417348.498120 0.790169 0.209831
8507 atp6 2 417348.498120 0.791639 0.208361
8508 atp6 2 417348.498120 0.793109 0.206891
8509 atp6 2 417348.498120 0.794578 0.205422
8510 atp6 2 417348.498120 0.796048 0.203952
8511 atp6 2 417348.498120 0.797517 0.202483
8512 atp6 2 417348.498120 0.798987 0.201013
8513 atp6 2 417348.498120 0.800457 0.199543
8514 atp6 2 417307.885510 0.801925 0.198075
8515 atp6 2 417307.885510 0.803395 0.196605
8516 atp6 2 417307.885510 0.804865 0.195135
8517 atp6 2 417267.754413 0.806333 0.193667
8518 atp6 2 417267.754413 0.807803 0.192197
8519 atp6 2 417267.754413 0.809272 0.190728
8520 atp6 2 417267.754413 0.810742 0.189258
